Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-03 18:40:00-05:00,74.82499694824219,74.8499984741211,74.82499694824219,74.8499984741211,74.8499984741211,2
2023-12-03 18:42:00-05:00,74.82499694824219,74.82499694824219,74.82499694824219,74.82499694824219,74.82499694824219,9
2023-12-03 18:44:00-05:00,74.82499694824219,74.82499694824219,74.82499694824219,74.82499694824219,74.82499694824219,4
2023-12-03 18:46:00-05:00,74.82499694824219,74.8499984741211,74.82499694824219,74.8499984741211,74.8499984741211,3
2023-12-03 18:48:00-05:00,74.8499984741211,74.9000015258789,74.8499984741211,74.9000015258789,74.9000015258789,11
2023-12-03 18:50:00-05:00,74.9000015258789,74.9000015258789,74.9000015258789,74.9000015258789,74.9000015258789,1
2023-12-03 18:52:00-05:00,74.875,74.9000015258789,74.875,74.875,74.875,6
2023-12-03 18:54:00-05:00,74.875,74.875,74.8499984741211,74.875,74.875,6
2023-12-03 18:56:00-05:00,74.875,74.875,74.8499984741211,74.8499984741211,74.8499984741211,5
2023-12-03 18:58:00-05:00,74.82499694824219,74.82499694824219,74.80000305175781,74.80000305175781,74.80000305175781,6
2023-12-03 19:00:00-05:00,74.80000305175781,74.80000305175781,74.7249984741211,74.7249984741211,74.7249984741211,13
2023-12-03 19:02:00-05:00,74.7249984741211,74.80000305175781,74.7249984741211,74.7750015258789,74.7750015258789,12
2023-12-03 19:04:00-05:00,74.7750015258789,74.7750015258789,74.7750015258789,74.7750015258789,74.7750015258789,3
2023-12-03 19:06:00-05:00,74.7249984741211,74.75,74.69999694824219,74.75,74.75,8
2023-12-03 19:10:00-05:00,74.75,74.75,74.75,74.75,74.75,2
2023-12-03 19:12:00-05:00,74.7249984741211,74.75,74.6500015258789,74.69999694824219,74.69999694824219,19
2023-12-03 19:14:00-05:00,74.67500305175781,74.69999694824219,74.67500305175781,74.67500305175781,74.67500305175781,4
2023-12-03 19:18:00-05:00,74.67500305175781,74.67500305175781,74.67500305175781,74.67500305175781,74.67500305175781,2
2023-12-03 19:20:00-05:00,74.67500305175781,74.67500305175781,74.67500305175781,74.67500305175781,74.67500305175781,6
2023-12-03 19:22:00-05:00,74.69999694824219,74.69999694824219,74.69999694824219,74.69999694824219,74.69999694824219,1
2023-12-03 19:24:00-05:00,74.69999694824219,74.7249984741211,74.69999694824219,74.69999694824219,74.69999694824219,6
2023-12-03 19:26:00-05:00,74.67500305175781,74.67500305175781,74.67500305175781,74.67500305175781,74.67500305175781,1
2023-12-03 19:28:00-05:00,74.67500305175781,74.67500305175781,74.6500015258789,74.6500015258789,74.6500015258789,5
2023-12-03 19:30:00-05:00,74.6500015258789,74.6500015258789,74.6500015258789,74.6500015258789,74.6500015258789,3
2023-12-03 19:32:00-05:00,74.625,74.625,74.625,74.625,74.625,1
2023-12-03 19:36:00-05:00,74.6500015258789,74.67500305175781,74.6500015258789,74.67500305175781,74.67500305175781,4
2023-12-03 19:38:00-05:00,74.6500015258789,74.67500305175781,74.6500015258789,74.67500305175781,74.67500305175781,3
2023-12-03 19:40:00-05:00,74.69999694824219,74.69999694824219,74.69999694824219,74.69999694824219,74.69999694824219,1
2023-12-03 19:42:00-05:00,74.7249984741211,74.7249984741211,74.69999694824219,74.69999694824219,74.69999694824219,6
2023-12-03 19:44:00-05:00,74.6500015258789,74.6500015258789,74.6500015258789,74.6500015258789,74.6500015258789,2
2023-12-03 19:46:00-05:00,74.6500015258789,74.6500015258789,74.625,74.625,74.625,2
2023-12-03 19:48:00-05:00,74.6500015258789,74.6500015258789,74.6500015258789,74.6500015258789,74.6500015258789,1
2023-12-03 20:00:00-05:00,74.625,74.6500015258789,74.4749984741211,74.55000305175781,74.55000305175781,43
2023-12-03 20:02:00-05:00,74.5250015258789,74.5250015258789,74.44999694824219,74.44999694824219,74.44999694824219,12
2023-12-03 20:04:00-05:00,74.42500305175781,74.42500305175781,74.4000015258789,74.4000015258789,74.4000015258789,13
2023-12-03 20:06:00-05:00,74.42500305175781,74.42500305175781,74.4000015258789,74.4000015258789,74.4000015258789,8
2023-12-03 20:08:00-05:00,74.4000015258789,74.4000015258789,74.2750015258789,74.32499694824219,74.32499694824219,34
2023-12-03 20:10:00-05:00,74.3499984741211,74.42500305175781,74.3499984741211,74.42500305175781,74.42500305175781,14
2023-12-03 20:12:00-05:00,74.4000015258789,74.42500305175781,74.375,74.42500305175781,74.42500305175781,7
2023-12-03 20:14:00-05:00,74.42500305175781,74.5,74.4000015258789,74.44999694824219,74.44999694824219,11
2023-12-03 20:16:00-05:00,74.42500305175781,74.42500305175781,74.375,74.4000015258789,74.4000015258789,4
2023-12-03 20:18:00-05:00,74.375,74.4000015258789,74.375,74.4000015258789,74.4000015258789,6
2023-12-03 20:20:00-05:00,74.375,74.375,74.32499694824219,74.32499694824219,74.32499694824219,3
2023-12-03 20:22:00-05:00,74.32499694824219,74.3499984741211,74.32499694824219,74.3499984741211,74.3499984741211,4
2023-12-03 20:24:00-05:00,74.2750015258789,74.2750015258789,74.0999984741211,74.1500015258789,74.1500015258789,34
2023-12-03 20:26:00-05:00,74.17500305175781,74.2249984741211,74.17500305175781,74.19999694824219,74.19999694824219,16
2023-12-03 20:30:00-05:00,74.19999694824219,74.19999694824219,74.125,74.125,74.125,4
2023-12-03 20:32:00-05:00,74.07499694824219,74.0999984741211,74.05000305175781,74.0999984741211,74.0999984741211,11
2023-12-03 20:34:00-05:00,74.0250015258789,74.05000305175781,74.0,74.0,74.0,19
2023-12-03 20:36:00-05:00,74.0,74.0250015258789,73.94999694824219,73.9749984741211,73.9749984741211,17
2023-12-03 20:38:00-05:00,73.94999694824219,73.94999694824219,73.92500305175781,73.94999694824219,73.94999694824219,8
2023-12-03 20:40:00-05:00,73.94999694824219,73.9749984741211,73.92500305175781,73.9749984741211,73.9749984741211,7
2023-12-03 20:42:00-05:00,74.0,74.05000305175781,74.0,74.05000305175781,74.05000305175781,10
2023-12-03 20:44:00-05:00,74.0,74.0,73.9749984741211,74.0,74.0,5
2023-12-03 20:46:00-05:00,73.9749984741211,73.9749984741211,73.875,73.92500305175781,73.92500305175781,16
2023-12-03 20:48:00-05:00,73.92500305175781,73.92500305175781,73.9000015258789,73.9000015258789,73.9000015258789,4
2023-12-03 20:50:00-05:00,73.92500305175781,73.94999694824219,73.92500305175781,73.92500305175781,73.92500305175781,4
2023-12-03 20:52:00-05:00,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,2
2023-12-03 20:54:00-05:00,73.9000015258789,73.9000015258789,73.875,73.875,73.875,2
2023-12-03 20:56:00-05:00,73.875,73.9000015258789,73.8499984741211,73.9000015258789,73.9000015258789,8
2023-12-03 20:58:00-05:00,73.875,73.9000015258789,73.8499984741211,73.8499984741211,73.8499984741211,8
2023-12-03 21:00:00-05:00,73.8499984741211,73.875,73.82499694824219,73.8499984741211,73.8499984741211,13
2023-12-03 21:02:00-05:00,73.8499984741211,73.8499984741211,73.80000305175781,73.80000305175781,73.80000305175781,10
2023-12-03 21:04:00-05:00,73.82499694824219,73.82499694824219,73.57499694824219,73.5999984741211,73.5999984741211,73
2023-12-03 21:06:00-05:00,73.6500015258789,73.69999694824219,73.625,73.6500015258789,73.6500015258789,20
2023-12-03 21:08:00-05:00,73.625,73.6500015258789,73.5999984741211,73.625,73.625,13
2023-12-03 21:10:00-05:00,73.625,73.625,73.57499694824219,73.625,73.625,21
2023-12-03 21:12:00-05:00,73.625,73.6500015258789,73.5999984741211,73.625,73.625,6
2023-12-03 21:14:00-05:00,73.5999984741211,73.6500015258789,73.5999984741211,73.6500015258789,73.6500015258789,8
2023-12-03 21:16:00-05:00,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,3
2023-12-03 21:18:00-05:00,73.625,73.625,73.625,73.625,73.625,2
2023-12-03 21:20:00-05:00,73.6500015258789,73.6500015258789,73.625,73.6500015258789,73.6500015258789,5
2023-12-03 21:22:00-05:00,73.6500015258789,73.6500015258789,73.625,73.6500015258789,73.6500015258789,6
2023-12-03 21:24:00-05:00,73.625,73.625,73.5999984741211,73.5999984741211,73.5999984741211,13
2023-12-03 21:26:00-05:00,73.625,73.625,73.625,73.625,73.625,7
2023-12-03 21:28:00-05:00,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,3
2023-12-03 21:30:00-05:00,73.625,73.625,73.5999984741211,73.5999984741211,73.5999984741211,18
2023-12-03 21:32:00-05:00,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,5
2023-12-03 21:34:00-05:00,73.625,73.69999694824219,73.625,73.69999694824219,73.69999694824219,11
2023-12-03 21:36:00-05:00,73.6500015258789,73.67500305175781,73.6500015258789,73.6500015258789,73.6500015258789,11
2023-12-03 21:38:00-05:00,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,1
2023-12-03 21:40:00-05:00,73.625,73.67500305175781,73.5999984741211,73.67500305175781,73.67500305175781,14
2023-12-03 21:42:00-05:00,73.67500305175781,73.7249984741211,73.6500015258789,73.69999694824219,73.69999694824219,18
2023-12-03 21:44:00-05:00,73.69999694824219,73.75,73.69999694824219,73.75,73.75,9
2023-12-03 21:46:00-05:00,73.7249984741211,73.7249984741211,73.69999694824219,73.7249984741211,73.7249984741211,6
2023-12-03 21:48:00-05:00,73.69999694824219,73.7249984741211,73.67500305175781,73.67500305175781,73.67500305175781,11
2023-12-03 21:50:00-05:00,73.69999694824219,73.7249984741211,73.69999694824219,73.7249984741211,73.7249984741211,5
2023-12-03 21:52:00-05:00,73.75,73.82499694824219,73.75,73.82499694824219,73.82499694824219,11
2023-12-03 21:54:00-05:00,73.82499694824219,73.8499984741211,73.82499694824219,73.82499694824219,73.82499694824219,17
2023-12-03 21:56:00-05:00,73.82499694824219,73.82499694824219,73.82499694824219,73.82499694824219,73.82499694824219,3
2023-12-03 21:58:00-05:00,73.82499694824219,73.82499694824219,73.7750015258789,73.82499694824219,73.82499694824219,4
2023-12-03 22:00:00-05:00,73.82499694824219,73.82499694824219,73.7249984741211,73.7249984741211,73.7249984741211,3
2023-12-03 22:02:00-05:00,73.7249984741211,73.7750015258789,73.7249984741211,73.7750015258789,73.7750015258789,7
2023-12-03 22:04:00-05:00,73.7750015258789,73.7750015258789,73.75,73.75,73.75,3
2023-12-03 22:06:00-05:00,73.7750015258789,73.7750015258789,73.7249984741211,73.7249984741211,73.7249984741211,4
2023-12-03 22:08:00-05:00,73.69999694824219,73.69999694824219,73.67500305175781,73.67500305175781,73.67500305175781,3
2023-12-03 22:10:00-05:00,73.67500305175781,73.7249984741211,73.67500305175781,73.67500305175781,73.67500305175781,13
2023-12-03 22:12:00-05:00,73.6500015258789,73.6500015258789,73.5999984741211,73.625,73.625,8
2023-12-03 22:14:00-05:00,73.625,73.6500015258789,73.5999984741211,73.625,73.625,11
2023-12-03 22:16:00-05:00,73.625,73.625,73.5999984741211,73.5999984741211,73.5999984741211,2
2023-12-03 22:18:00-05:00,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,1
2023-12-03 22:22:00-05:00,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,3
2023-12-03 22:24:00-05:00,73.5999984741211,73.625,73.5999984741211,73.5999984741211,73.5999984741211,5
2023-12-03 22:30:00-05:00,73.6500015258789,73.69999694824219,73.6500015258789,73.69999694824219,73.69999694824219,11
2023-12-03 22:32:00-05:00,73.69999694824219,73.69999694824219,73.67500305175781,73.67500305175781,73.67500305175781,5
2023-12-03 22:34:00-05:00,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,1
2023-12-03 22:36:00-05:00,73.69999694824219,73.69999694824219,73.67500305175781,73.67500305175781,73.67500305175781,2
2023-12-03 22:40:00-05:00,73.69999694824219,73.7249984741211,73.69999694824219,73.7249984741211,73.7249984741211,1
2023-12-03 22:44:00-05:00,73.7249984741211,73.75,73.7249984741211,73.7249984741211,73.7249984741211,1276
2023-12-03 22:46:00-05:00,73.75,73.75,73.75,73.75,73.75,2
2023-12-03 22:52:00-05:00,73.75,73.75,73.75,73.75,73.75,1
2023-12-03 22:56:00-05:00,73.7249984741211,73.75,73.7249984741211,73.75,73.75,5
2023-12-03 22:58:00-05:00,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,2
2023-12-03 23:04:00-05:00,73.67500305175781,73.67500305175781,73.6500015258789,73.6500015258789,73.6500015258789,7
2023-12-03 23:06:00-05:00,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,1
2023-12-03 23:10:00-05:00,73.625,73.625,73.625,73.625,73.625,5
2023-12-03 23:12:00-05:00,73.625,73.625,73.625,73.625,73.625,3
2023-12-03 23:14:00-05:00,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,1
2023-12-03 23:20:00-05:00,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,1
2023-12-03 23:22:00-05:00,73.625,73.625,73.5999984741211,73.625,73.625,5
2023-12-03 23:24:00-05:00,73.625,73.625,73.625,73.625,73.625,1
2023-12-03 23:28:00-05:00,73.5999984741211,73.5999984741211,73.5250015258789,73.55000305175781,73.55000305175781,25
2023-12-03 23:30:00-05:00,73.57499694824219,73.57499694824219,73.5250015258789,73.55000305175781,73.55000305175781,5
2023-12-03 23:32:00-05:00,73.5250015258789,73.55000305175781,73.5250015258789,73.55000305175781,73.55000305175781,2
2023-12-03 23:34:00-05:00,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,1
2023-12-03 23:40:00-05:00,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,3
2023-12-03 23:44:00-05:00,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,1
2023-12-03 23:48:00-05:00,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,1
2023-12-03 23:50:00-05:00,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,0
2023-12-03 23:58:00-05:00,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,1351
2023-12-04 00:00:00-05:00,73.5250015258789,73.5250015258789,73.5250015258789,73.5250015258789,73.5250015258789,7
2023-12-04 00:02:00-05:00,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,3
2023-12-04 00:04:00-05:00,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,2
2023-12-04 00:06:00-05:00,73.55000305175781,73.55000305175781,73.5250015258789,73.5250015258789,73.5250015258789,5
2023-12-04 00:08:00-05:00,73.5250015258789,73.5250015258789,73.4749984741211,73.5250015258789,73.5250015258789,18
2023-12-04 00:10:00-05:00,73.55000305175781,73.55000305175781,73.5,73.5,73.5,8
2023-12-04 00:12:00-05:00,73.55000305175781,73.5999984741211,73.55000305175781,73.57499694824219,73.57499694824219,10
2023-12-04 00:14:00-05:00,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,2
2023-12-04 00:16:00-05:00,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,1
2023-12-04 00:18:00-05:00,73.55000305175781,73.5999984741211,73.55000305175781,73.5999984741211,73.5999984741211,5
2023-12-04 00:20:00-05:00,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,6
2023-12-04 00:22:00-05:00,73.5999984741211,73.625,73.5999984741211,73.625,73.625,7
2023-12-04 00:24:00-05:00,73.625,73.625,73.625,73.625,73.625,1
2023-12-04 00:26:00-05:00,73.6500015258789,73.6500015258789,73.625,73.625,73.625,2
2023-12-04 00:28:00-05:00,73.625,73.625,73.625,73.625,73.625,1
2023-12-04 00:30:00-05:00,73.625,73.6500015258789,73.625,73.6500015258789,73.6500015258789,6
2023-12-04 00:32:00-05:00,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,73.6500015258789,7
2023-12-04 00:34:00-05:00,73.6500015258789,73.67500305175781,73.5999984741211,73.5999984741211,73.5999984741211,14
2023-12-04 00:36:00-05:00,73.625,73.625,73.5999984741211,73.5999984741211,73.5999984741211,3
2023-12-04 00:38:00-05:00,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,5
2023-12-04 00:40:00-05:00,73.5999984741211,73.6500015258789,73.5999984741211,73.6500015258789,73.6500015258789,9
2023-12-04 00:42:00-05:00,73.625,73.625,73.625,73.625,73.625,5
2023-12-04 00:44:00-05:00,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,73.5999984741211,5
2023-12-04 00:50:00-05:00,73.57499694824219,73.5999984741211,73.55000305175781,73.5999984741211,73.5999984741211,13
2023-12-04 00:52:00-05:00,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,73.57499694824219,2
2023-12-04 00:56:00-05:00,73.5250015258789,73.5250015258789,73.375,73.4000015258789,73.4000015258789,51
2023-12-04 00:58:00-05:00,73.42500305175781,73.44999694824219,73.42500305175781,73.42500305175781,73.42500305175781,13
2023-12-04 01:00:00-05:00,73.44999694824219,73.5,73.44999694824219,73.5,73.5,2
2023-12-04 01:02:00-05:00,73.5,73.5,73.5,73.5,73.5,2
2023-12-04 01:04:00-05:00,73.4749984741211,73.4749984741211,73.44999694824219,73.44999694824219,73.44999694824219,13
2023-12-04 01:08:00-05:00,73.5,73.5,73.5,73.5,73.5,1
2023-12-04 01:12:00-05:00,73.5250015258789,73.5250015258789,73.5250015258789,73.5250015258789,73.5250015258789,4
2023-12-04 01:14:00-05:00,73.5250015258789,73.55000305175781,73.5,73.5,73.5,6
2023-12-04 01:16:00-05:00,73.5250015258789,73.5250015258789,73.5250015258789,73.5250015258789,73.5250015258789,2
2023-12-04 01:18:00-05:00,73.5,73.5,73.5,73.5,73.5,4
2023-12-04 01:20:00-05:00,73.5250015258789,73.55000305175781,73.5250015258789,73.55000305175781,73.55000305175781,2
2023-12-04 01:22:00-05:00,73.55000305175781,73.57499694824219,73.55000305175781,73.57499694824219,73.57499694824219,7
2023-12-04 01:24:00-05:00,73.5999984741211,73.5999984741211,73.55000305175781,73.55000305175781,73.55000305175781,5
2023-12-04 01:26:00-05:00,73.5250015258789,73.5250015258789,73.5,73.5250015258789,73.5250015258789,3
2023-12-04 01:28:00-05:00,73.4749984741211,73.4749984741211,73.42500305175781,73.42500305175781,73.42500305175781,7
2023-12-04 01:30:00-05:00,73.4749984741211,73.4749984741211,73.42500305175781,73.44999694824219,73.44999694824219,12
2023-12-04 01:32:00-05:00,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,1
2023-12-04 01:34:00-05:00,73.5,73.5,73.44999694824219,73.44999694824219,73.44999694824219,3
2023-12-04 01:36:00-05:00,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,3
2023-12-04 01:38:00-05:00,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,1
2023-12-04 01:40:00-05:00,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,1
2023-12-04 01:42:00-05:00,73.42500305175781,73.4749984741211,73.42500305175781,73.44999694824219,73.44999694824219,5
2023-12-04 01:46:00-05:00,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,1
2023-12-04 01:48:00-05:00,73.42500305175781,73.42500305175781,73.375,73.4000015258789,73.4000015258789,21
2023-12-04 01:50:00-05:00,73.4000015258789,73.42500305175781,73.4000015258789,73.42500305175781,73.42500305175781,6
2023-12-04 01:52:00-05:00,73.42500305175781,73.42500305175781,73.42500305175781,73.42500305175781,73.42500305175781,8
2023-12-04 01:54:00-05:00,73.42500305175781,73.44999694824219,73.4000015258789,73.44999694824219,73.44999694824219,5
2023-12-04 01:56:00-05:00,73.42500305175781,73.42500305175781,73.42500305175781,73.42500305175781,73.42500305175781,2
2023-12-04 02:00:00-05:00,73.42500305175781,73.5,73.4000015258789,73.42500305175781,73.42500305175781,10
2023-12-04 02:02:00-05:00,73.42500305175781,73.42500305175781,73.42500305175781,73.42500305175781,73.42500305175781,1
2023-12-04 02:04:00-05:00,73.42500305175781,73.42500305175781,73.4000015258789,73.4000015258789,73.4000015258789,5
2023-12-04 02:06:00-05:00,73.4000015258789,73.4000015258789,73.375,73.4000015258789,73.4000015258789,13
2023-12-04 02:08:00-05:00,73.375,73.4000015258789,73.375,73.4000015258789,73.4000015258789,4
2023-12-04 02:10:00-05:00,73.42500305175781,73.44999694824219,73.42500305175781,73.44999694824219,73.44999694824219,3
2023-12-04 02:12:00-05:00,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,5
2023-12-04 02:14:00-05:00,73.42500305175781,73.42500305175781,73.42500305175781,73.42500305175781,73.42500305175781,2
2023-12-04 02:16:00-05:00,73.42500305175781,73.42500305175781,73.42500305175781,73.42500305175781,73.42500305175781,1
2023-12-04 02:18:00-05:00,73.42500305175781,73.5,73.42500305175781,73.5,73.5,3
2023-12-04 02:20:00-05:00,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,8
2023-12-04 02:22:00-05:00,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,1
2023-12-04 02:24:00-05:00,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,5
2023-12-04 02:26:00-05:00,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,73.44999694824219,4
2023-12-04 02:28:00-05:00,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,1
2023-12-04 02:30:00-05:00,73.42500305175781,73.44999694824219,73.4000015258789,73.44999694824219,73.44999694824219,7
2023-12-04 02:32:00-05:00,73.44999694824219,73.4749984741211,73.44999694824219,73.4749984741211,73.4749984741211,2
2023-12-04 02:34:00-05:00,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,1
2023-12-04 02:36:00-05:00,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,73.4749984741211,1
2023-12-04 02:38:00-05:00,73.44999694824219,73.44999694824219,73.42500305175781,73.42500305175781,73.42500305175781,4
2023-12-04 02:40:00-05:00,73.42500305175781,73.42500305175781,73.375,73.375,73.375,7
2023-12-04 02:42:00-05:00,73.4000015258789,73.4000015258789,73.4000015258789,73.4000015258789,73.4000015258789,4
2023-12-04 02:44:00-05:00,73.4000015258789,73.44999694824219,73.4000015258789,73.44999694824219,73.44999694824219,5
2023-12-04 02:46:00-05:00,73.42500305175781,73.44999694824219,73.42500305175781,73.44999694824219,73.44999694824219,6
2023-12-04 02:48:00-05:00,73.4749984741211,73.5,73.44999694824219,73.44999694824219,73.44999694824219,6
2023-12-04 02:50:00-05:00,73.4749984741211,73.5,73.4749984741211,73.4749984741211,73.4749984741211,3
2023-12-04 02:52:00-05:00,73.44999694824219,73.44999694824219,73.42500305175781,73.42500305175781,73.42500305175781,5
2023-12-04 02:54:00-05:00,73.4000015258789,73.44999694824219,73.4000015258789,73.44999694824219,73.44999694824219,7
2023-12-04 02:56:00-05:00,73.42500305175781,73.42500305175781,73.3499984741211,73.4000015258789,73.4000015258789,31
2023-12-04 02:58:00-05:00,73.4000015258789,73.4000015258789,73.3499984741211,73.375,73.375,5
2023-12-04 03:00:00-05:00,73.4000015258789,73.4000015258789,73.2750015258789,73.30000305175781,73.30000305175781,37
2023-12-04 03:02:00-05:00,73.2750015258789,73.30000305175781,73.2750015258789,73.30000305175781,73.30000305175781,26
2023-12-04 03:04:00-05:00,73.32499694824219,73.4749984741211,73.32499694824219,73.44999694824219,73.44999694824219,23
2023-12-04 03:06:00-05:00,73.42500305175781,73.42500305175781,73.375,73.375,73.375,6
2023-12-04 03:08:00-05:00,73.3499984741211,73.3499984741211,73.3499984741211,73.3499984741211,73.3499984741211,5
2023-12-04 03:10:00-05:00,73.375,73.375,73.32499694824219,73.32499694824219,73.32499694824219,11
2023-12-04 03:12:00-05:00,73.30000305175781,73.42500305175781,73.30000305175781,73.4000015258789,73.4000015258789,9
2023-12-04 03:14:00-05:00,73.4000015258789,73.42500305175781,73.375,73.42500305175781,73.42500305175781,5
2023-12-04 03:16:00-05:00,73.375,73.4000015258789,73.3499984741211,73.4000015258789,73.4000015258789,7
2023-12-04 03:18:00-05:00,73.4000015258789,73.4749984741211,73.4000015258789,73.4749984741211,73.4749984741211,17
2023-12-04 03:20:00-05:00,73.44999694824219,73.44999694824219,73.4000015258789,73.4000015258789,73.4000015258789,16
2023-12-04 03:22:00-05:00,73.42500305175781,73.44999694824219,73.375,73.44999694824219,73.44999694824219,43
2023-12-04 03:24:00-05:00,73.5,73.5,73.375,73.375,73.375,17
2023-12-04 03:26:00-05:00,73.4000015258789,73.4000015258789,73.32499694824219,73.32499694824219,73.32499694824219,17
2023-12-04 03:28:00-05:00,73.30000305175781,73.32499694824219,73.25,73.25,73.25,57
2023-12-04 03:30:00-05:00,73.25,73.25,73.19999694824219,73.2249984741211,73.2249984741211,44
2023-12-04 03:32:00-05:00,73.19999694824219,73.2249984741211,73.19999694824219,73.19999694824219,73.19999694824219,21
2023-12-04 03:34:00-05:00,73.2249984741211,73.2249984741211,73.1500015258789,73.17500305175781,73.17500305175781,26
2023-12-04 03:36:00-05:00,73.17500305175781,73.17500305175781,73.1500015258789,73.17500305175781,73.17500305175781,14
