Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-03 18:46:00-05:00,15990.5,15991.25,15989.5,15990.5,15990.5,91
2023-12-03 18:48:00-05:00,15990.75,15994.5,15990.75,15993.75,15993.75,118
2023-12-03 18:50:00-05:00,15993.25,15994.0,15990.25,15992.5,15992.5,165
2023-12-03 18:52:00-05:00,15992.5,15994.0,15991.75,15993.5,15993.5,99
2023-12-03 18:54:00-05:00,15993.25,15994.75,15992.75,15994.0,15994.0,94
2023-12-03 18:56:00-05:00,15994.25,15995.75,15993.25,15995.25,15995.25,104
2023-12-03 18:58:00-05:00,15995.25,15996.5,15991.0,15991.75,15991.75,250
2023-12-03 19:00:00-05:00,15992.0,15992.75,15990.25,15991.25,15991.25,252
2023-12-03 19:02:00-05:00,15991.0,15991.25,15989.25,15989.5,15989.5,100
2023-12-03 19:04:00-05:00,15989.5,15989.5,15984.5,15984.75,15984.75,388
2023-12-03 19:06:00-05:00,15984.75,15987.75,15984.25,15986.5,15986.5,144
2023-12-03 19:08:00-05:00,15985.75,15988.25,15985.75,15988.25,15988.25,147
2023-12-03 19:10:00-05:00,15988.25,15990.0,15987.0,15988.0,15988.0,166
2023-12-03 19:12:00-05:00,15987.25,15988.0,15985.0,15985.75,15985.75,135
2023-12-03 19:14:00-05:00,15985.25,15987.0,15977.25,15979.25,15979.25,610
2023-12-03 19:16:00-05:00,15979.0,15981.0,15977.0,15977.75,15977.75,325
2023-12-03 19:18:00-05:00,15977.5,15978.5,15972.75,15975.0,15975.0,293
2023-12-03 19:20:00-05:00,15975.0,15980.0,15974.0,15979.5,15979.5,303
2023-12-03 19:22:00-05:00,15979.25,15983.5,15979.0,15981.5,15981.5,302
2023-12-03 19:24:00-05:00,15982.0,15984.5,15982.0,15984.0,15984.0,92
2023-12-03 19:26:00-05:00,15984.5,15984.5,15981.25,15982.25,15982.25,160
2023-12-03 19:28:00-05:00,15982.5,15984.5,15981.5,15983.5,15983.5,101
2023-12-03 19:30:00-05:00,15983.0,15985.25,15981.5,15985.25,15985.25,177
2023-12-03 19:32:00-05:00,15985.25,15985.5,15981.0,15982.5,15982.5,182
2023-12-03 19:34:00-05:00,15982.25,15984.25,15982.0,15982.75,15982.75,74
2023-12-03 19:36:00-05:00,15982.5,15982.5,15980.5,15980.75,15980.75,80
2023-12-03 19:38:00-05:00,15980.5,15981.25,15975.25,15976.0,15976.0,458
2023-12-03 19:40:00-05:00,15975.75,15982.0,15975.5,15981.5,15981.5,204
2023-12-03 19:42:00-05:00,15981.25,15983.25,15980.25,15982.0,15982.0,89
2023-12-03 19:44:00-05:00,15981.75,15982.25,15977.75,15981.0,15981.0,141
2023-12-03 19:46:00-05:00,15980.5,15980.75,15979.25,15979.75,15979.75,72
2023-12-03 19:48:00-05:00,15979.5,15983.25,15979.25,15982.75,15982.75,123
2023-12-03 19:50:00-05:00,15982.75,15984.0,15981.5,15983.0,15983.0,102
2023-12-03 19:52:00-05:00,15982.75,15983.0,15979.75,15980.0,15980.0,98
2023-12-03 19:54:00-05:00,15979.75,15981.25,15975.75,15976.5,15976.5,359
2023-12-03 19:56:00-05:00,15977.0,15979.75,15976.5,15979.75,15979.75,99
2023-12-03 19:58:00-05:00,15980.0,15980.0,15976.0,15976.0,15976.0,149
2023-12-03 20:00:00-05:00,15976.0,15978.25,15975.75,15977.0,15977.0,199
2023-12-03 20:02:00-05:00,15976.75,15980.5,15976.5,15979.75,15979.75,200
2023-12-03 20:04:00-05:00,15976.75,15977.0,15976.25,15976.75,15976.75,133
2023-12-03 20:06:00-05:00,15975.5,15979.5,15975.5,15979.0,15979.0,256
2023-12-03 20:08:00-05:00,15979.5,15981.75,15978.75,15980.5,15980.5,153
2023-12-03 20:10:00-05:00,15980.75,15982.75,15980.25,15982.0,15982.0,117
2023-12-03 20:12:00-05:00,15981.25,15981.75,15979.0,15980.75,15980.75,101
2023-12-03 20:14:00-05:00,15981.25,15983.25,15979.5,15983.0,15983.0,256
2023-12-03 20:16:00-05:00,15983.0,15986.5,15982.75,15984.0,15984.0,412
2023-12-03 20:18:00-05:00,15983.75,15985.25,15983.75,15984.0,15984.0,95
2023-12-03 20:20:00-05:00,15983.5,15985.5,15982.75,15985.5,15985.5,93
2023-12-03 20:22:00-05:00,15984.75,15987.25,15984.75,15985.5,15985.5,154
2023-12-03 20:24:00-05:00,15985.75,15986.75,15985.0,15985.0,15985.0,66
2023-12-03 20:26:00-05:00,15985.0,15985.25,15983.0,15985.0,15985.0,94
2023-12-03 20:28:00-05:00,15984.75,15985.75,15984.0,15985.25,15985.25,67
2023-12-03 20:30:00-05:00,15985.0,15985.75,15982.0,15982.5,15982.5,176
2023-12-03 20:32:00-05:00,15983.0,15983.25,15981.0,15981.0,15981.0,157
2023-12-03 20:34:00-05:00,15979.75,15980.0,15977.0,15977.5,15977.5,288
2023-12-03 20:36:00-05:00,15978.5,15980.0,15977.25,15978.5,15978.5,121
2023-12-03 20:38:00-05:00,15978.5,15982.75,15977.5,15982.75,15982.75,121
2023-12-03 20:40:00-05:00,15982.5,15982.75,15979.75,15979.75,15979.75,179
2023-12-03 20:42:00-05:00,15979.5,15980.75,15978.75,15979.0,15979.0,75
2023-12-03 20:44:00-05:00,15979.25,15981.25,15979.25,15981.25,15981.25,50
2023-12-03 20:46:00-05:00,15980.75,15981.0,15979.25,15981.0,15981.0,122
2023-12-03 20:48:00-05:00,15980.75,15984.0,15979.75,15984.0,15984.0,130
2023-12-03 20:50:00-05:00,15984.25,15984.5,15983.0,15983.5,15983.5,161
2023-12-03 20:52:00-05:00,15983.25,15984.0,15982.0,15983.0,15983.0,66
2023-12-03 20:54:00-05:00,15983.75,15984.5,15982.5,15983.0,15983.0,60
2023-12-03 20:56:00-05:00,15983.5,15985.0,15982.75,15984.25,15984.25,96
2023-12-03 20:58:00-05:00,15985.0,15985.25,15984.5,15985.0,15985.0,57
2023-12-03 21:00:00-05:00,15984.5,15985.25,15983.25,15983.75,15983.75,88
2023-12-03 21:02:00-05:00,15983.5,15985.0,15983.0,15984.0,15984.0,62
2023-12-03 21:04:00-05:00,15983.5,15984.5,15982.75,15984.25,15984.25,55
2023-12-03 21:06:00-05:00,15983.75,15984.0,15981.0,15982.0,15982.0,112
2023-12-03 21:08:00-05:00,15981.75,15982.5,15978.75,15979.0,15979.0,172
2023-12-03 21:10:00-05:00,15979.0,15979.75,15978.0,15979.75,15979.75,103
2023-12-03 21:12:00-05:00,15980.5,15980.5,15977.5,15978.0,15978.0,80
2023-12-03 21:14:00-05:00,15978.0,15978.5,15976.5,15977.25,15977.25,150
2023-12-03 21:16:00-05:00,15976.75,15978.0,15975.25,15978.0,15978.0,206
2023-12-03 21:18:00-05:00,15977.75,15981.0,15977.75,15981.0,15981.0,105
2023-12-03 21:20:00-05:00,15981.0,15981.5,15977.25,15977.5,15977.5,88
2023-12-03 21:22:00-05:00,15977.75,15978.75,15977.5,15978.75,15978.75,52
2023-12-03 21:24:00-05:00,15978.0,15980.75,15977.75,15980.5,15980.5,89
2023-12-03 21:26:00-05:00,15980.25,15982.5,15980.25,15982.25,15982.25,151
2023-12-03 21:28:00-05:00,15982.25,15982.75,15982.0,15982.0,15982.0,59
2023-12-03 21:30:00-05:00,15981.5,15981.5,15980.25,15981.25,15981.25,80
2023-12-03 21:32:00-05:00,15981.25,15981.75,15979.25,15979.75,15979.75,54
2023-12-03 21:34:00-05:00,15979.75,15980.25,15979.0,15979.0,15979.0,37
2023-12-03 21:36:00-05:00,15979.25,15979.75,15977.0,15977.25,15977.25,99
2023-12-03 21:38:00-05:00,15977.25,15979.0,15977.25,15977.5,15977.5,51
2023-12-03 21:40:00-05:00,15977.5,15977.75,15975.75,15976.25,15976.25,126
2023-12-03 21:42:00-05:00,15976.0,15977.5,15975.5,15976.0,15976.0,113
2023-12-03 21:44:00-05:00,15976.75,15976.75,15975.25,15975.75,15975.75,95
2023-12-03 21:46:00-05:00,15975.75,15976.0,15975.25,15975.75,15975.75,73
2023-12-03 21:48:00-05:00,15975.5,15977.25,15973.5,15977.0,15977.0,417
2023-12-03 21:50:00-05:00,15976.5,15978.75,15976.5,15977.5,15977.5,137
2023-12-03 21:52:00-05:00,15977.75,15979.0,15976.75,15979.0,15979.0,82
2023-12-03 21:54:00-05:00,15979.0,15979.25,15978.25,15978.25,15978.25,59
2023-12-03 21:56:00-05:00,15978.0,15979.0,15977.5,15977.75,15977.75,53
2023-12-03 21:58:00-05:00,15978.75,15979.0,15977.0,15977.0,15977.0,65
2023-12-03 22:00:00-05:00,15976.75,15977.0,15975.5,15975.75,15975.75,87
2023-12-03 22:02:00-05:00,15976.0,15977.75,15976.0,15977.5,15977.5,62
2023-12-03 22:04:00-05:00,15977.5,15978.25,15975.0,15977.5,15977.5,103
2023-12-03 22:06:00-05:00,15977.25,15977.5,15975.25,15975.5,15975.5,86
2023-12-03 22:08:00-05:00,15975.75,15975.75,15974.0,15975.25,15975.25,77
2023-12-03 22:10:00-05:00,15975.5,15976.25,15974.5,15974.5,15974.5,58
2023-12-03 22:12:00-05:00,15974.75,15974.75,15973.5,15974.75,15974.75,87
2023-12-03 22:14:00-05:00,15975.0,15975.5,15975.0,15975.0,15975.0,38
2023-12-03 22:16:00-05:00,15974.75,15975.0,15973.25,15975.0,15975.0,73
2023-12-03 22:18:00-05:00,15975.0,15975.0,15973.75,15974.25,15974.25,75
2023-12-03 22:20:00-05:00,15974.0,15974.5,15970.25,15971.0,15971.0,410
2023-12-03 22:22:00-05:00,15971.25,15971.75,15966.5,15971.0,15971.0,439
2023-12-03 22:24:00-05:00,15971.0,15971.25,15967.0,15967.0,15967.0,134
2023-12-03 22:26:00-05:00,15967.0,15972.25,15967.0,15971.75,15971.75,170
2023-12-03 22:28:00-05:00,15971.75,15972.0,15970.75,15971.75,15971.75,33
2023-12-03 22:30:00-05:00,15970.5,15971.5,15969.75,15971.25,15971.25,103
2023-12-03 22:32:00-05:00,15971.0,15971.0,15969.0,15970.5,15970.5,79
2023-12-03 22:34:00-05:00,15970.5,15970.5,15968.75,15970.0,15970.0,57
2023-12-03 22:36:00-05:00,15970.5,15970.5,15967.5,15968.5,15968.5,116
2023-12-03 22:38:00-05:00,15969.0,15971.0,15969.0,15970.5,15970.5,96
2023-12-03 22:40:00-05:00,15970.75,15971.25,15970.75,15971.0,15971.0,26
2023-12-03 22:42:00-05:00,15971.25,15971.5,15970.5,15970.5,15970.5,120
2023-12-03 22:44:00-05:00,15971.0,15972.75,15971.0,15972.75,15972.75,66
2023-12-03 22:46:00-05:00,15972.5,15973.5,15970.25,15971.5,15971.5,145
2023-12-03 22:48:00-05:00,15971.5,15971.75,15969.75,15970.5,15970.5,54
2023-12-03 22:50:00-05:00,15971.0,15972.75,15971.0,15972.25,15972.25,66
2023-12-03 22:52:00-05:00,15972.25,15972.25,15971.25,15972.0,15972.0,37
2023-12-03 22:54:00-05:00,15972.0,15972.75,15969.75,15970.25,15970.25,76
2023-12-03 22:56:00-05:00,15970.5,15971.75,15970.5,15971.25,15971.25,43
2023-12-03 22:58:00-05:00,15971.0,15972.25,15970.75,15971.75,15971.75,45
2023-12-03 23:00:00-05:00,15971.25,15972.0,15970.25,15971.0,15971.0,115
2023-12-03 23:02:00-05:00,15971.0,15972.5,15971.0,15971.5,15971.5,60
2023-12-03 23:04:00-05:00,15971.75,15972.25,15971.0,15972.0,15972.0,49
2023-12-03 23:06:00-05:00,15972.25,15973.25,15971.0,15971.5,15971.5,71
2023-12-03 23:08:00-05:00,15971.75,15972.5,15971.5,15972.5,15972.5,45
2023-12-03 23:10:00-05:00,15972.5,15974.0,15972.0,15973.5,15973.5,75
2023-12-03 23:12:00-05:00,15973.75,15974.75,15973.75,15974.75,15974.75,83
2023-12-03 23:14:00-05:00,15975.0,15975.0,15974.25,15974.5,15974.5,40
2023-12-03 23:16:00-05:00,15974.5,15976.5,15974.5,15975.75,15975.75,118
2023-12-03 23:18:00-05:00,15976.0,15976.5,15975.5,15976.5,15976.5,33
2023-12-03 23:20:00-05:00,15976.0,15976.75,15974.75,15976.25,15976.25,142
2023-12-03 23:22:00-05:00,15976.25,15978.0,15976.0,15978.0,15978.0,87
2023-12-03 23:24:00-05:00,15977.75,15978.5,15977.25,15977.5,15977.5,91
2023-12-03 23:26:00-05:00,15977.25,15979.25,15977.25,15978.25,15978.25,117
2023-12-03 23:28:00-05:00,15978.25,15979.25,15978.0,15979.25,15979.25,48
2023-12-03 23:30:00-05:00,15979.25,15979.75,15976.25,15976.5,15976.5,180
2023-12-03 23:32:00-05:00,15976.5,15977.5,15975.25,15975.25,15975.25,150
2023-12-03 23:34:00-05:00,15975.25,15976.75,15975.25,15976.0,15976.0,108
2023-12-03 23:36:00-05:00,15975.75,15977.5,15975.75,15976.5,15976.5,77
2023-12-03 23:38:00-05:00,15976.5,15977.25,15976.25,15977.0,15977.0,30
2023-12-03 23:40:00-05:00,15977.25,15978.5,15977.25,15977.5,15977.5,77
2023-12-03 23:42:00-05:00,15977.25,15979.25,15977.0,15978.75,15978.75,80
2023-12-03 23:44:00-05:00,15979.0,15985.0,15978.75,15979.25,15979.25,596
2023-12-03 23:46:00-05:00,15979.5,15980.5,15979.5,15980.5,15980.5,32
2023-12-03 23:48:00-05:00,15980.5,15984.25,15980.5,15981.75,15981.75,207
2023-12-03 23:50:00-05:00,15982.0,15982.0,15980.25,15980.25,15980.25,29
2023-12-03 23:52:00-05:00,15981.0,15981.5,15980.75,15981.5,15981.5,41
2023-12-03 23:54:00-05:00,15981.75,15982.5,15980.0,15980.0,15980.0,75
2023-12-03 23:56:00-05:00,15980.0,15981.0,15979.75,15980.5,15980.5,28
2023-12-03 23:58:00-05:00,15981.25,15982.25,15981.25,15981.75,15981.75,40
2023-12-04 00:00:00-05:00,15981.25,15981.25,15976.25,15977.25,15977.25,226
2023-12-04 00:02:00-05:00,15977.0,15977.75,15975.0,15975.25,15975.25,217
2023-12-04 00:04:00-05:00,15974.75,15975.75,15974.25,15975.75,15975.75,83
2023-12-04 00:06:00-05:00,15975.5,15975.5,15972.75,15972.75,15972.75,96
2023-12-04 00:08:00-05:00,15973.0,15974.5,15972.75,15973.25,15973.25,98
2023-12-04 00:10:00-05:00,15973.0,15974.25,15972.0,15974.0,15974.0,66
2023-12-04 00:12:00-05:00,15974.0,15974.75,15972.75,15973.75,15973.75,98
2023-12-04 00:14:00-05:00,15974.0,15974.25,15972.5,15973.5,15973.5,49
2023-12-04 00:16:00-05:00,15973.25,15973.25,15970.75,15972.25,15972.25,106
2023-12-04 00:18:00-05:00,15972.0,15972.0,15968.75,15969.5,15969.5,180
2023-12-04 00:20:00-05:00,15970.5,15971.75,15970.0,15970.75,15970.75,56
2023-12-04 00:22:00-05:00,15970.75,15971.75,15970.0,15971.25,15971.25,37
2023-12-04 00:24:00-05:00,15972.0,15973.5,15971.5,15972.75,15972.75,129
2023-12-04 00:26:00-05:00,15973.75,15974.25,15973.0,15973.0,15973.0,63
2023-12-04 00:28:00-05:00,15972.5,15973.0,15970.75,15971.5,15971.5,80
2023-12-04 00:30:00-05:00,15971.5,15972.25,15970.75,15971.75,15971.75,43
2023-12-04 00:32:00-05:00,15971.5,15972.25,15971.25,15971.5,15971.5,29
2023-12-04 00:34:00-05:00,15971.75,15972.25,15971.0,15971.5,15971.5,28
2023-12-04 00:36:00-05:00,15972.25,15974.0,15971.75,15973.25,15973.25,96
2023-12-04 00:38:00-05:00,15973.5,15973.75,15971.5,15972.0,15972.0,63
2023-12-04 00:40:00-05:00,15972.5,15972.5,15970.5,15971.0,15971.0,40
2023-12-04 00:42:00-05:00,15970.5,15970.5,15968.75,15970.0,15970.0,90
2023-12-04 00:44:00-05:00,15970.0,15970.0,15967.25,15969.0,15969.0,130
2023-12-04 00:46:00-05:00,15968.5,15969.0,15967.5,15967.5,15967.5,42
2023-12-04 00:48:00-05:00,15967.0,15968.5,15965.5,15966.0,15966.0,157
2023-12-04 00:50:00-05:00,15966.0,15967.25,15964.25,15964.5,15964.5,154
2023-12-04 00:52:00-05:00,15964.5,15967.25,15964.0,15966.5,15966.5,112
2023-12-04 00:54:00-05:00,15967.0,15967.25,15965.0,15965.0,15965.0,71
2023-12-04 00:56:00-05:00,15965.25,15966.5,15965.0,15965.0,15965.0,42
2023-12-04 00:58:00-05:00,15964.75,15965.75,15963.5,15964.25,15964.25,154
2023-12-04 01:00:00-05:00,15964.5,15965.5,15961.25,15965.5,15965.5,236
2023-12-04 01:02:00-05:00,15965.75,15966.0,15962.0,15963.25,15963.25,152
2023-12-04 01:04:00-05:00,15963.0,15969.5,15963.0,15967.0,15967.0,441
2023-12-04 01:06:00-05:00,15966.5,15971.75,15966.5,15971.5,15971.5,236
2023-12-04 01:08:00-05:00,15971.5,15973.75,15971.25,15971.25,15971.25,147
2023-12-04 01:10:00-05:00,15971.5,15973.0,15970.25,15972.75,15972.75,110
2023-12-04 01:12:00-05:00,15972.5,15972.75,15970.0,15970.0,15970.0,50
2023-12-04 01:14:00-05:00,15970.25,15973.5,15970.25,15972.5,15972.5,153
2023-12-04 01:16:00-05:00,15972.75,15974.0,15972.25,15972.25,15972.25,79
2023-12-04 01:18:00-05:00,15972.5,15974.0,15972.25,15972.5,15972.5,74
2023-12-04 01:20:00-05:00,15973.25,15974.0,15973.0,15973.25,15973.25,72
2023-12-04 01:22:00-05:00,15973.5,15974.25,15973.25,15973.75,15973.75,53
2023-12-04 01:24:00-05:00,15973.75,15973.75,15971.75,15971.75,15971.75,68
2023-12-04 01:26:00-05:00,15971.75,15972.75,15971.0,15971.25,15971.25,38
2023-12-04 01:28:00-05:00,15971.0,15972.75,15971.0,15971.5,15971.5,56
2023-12-04 01:30:00-05:00,15972.0,15973.5,15971.5,15971.75,15971.75,89
2023-12-04 01:32:00-05:00,15971.75,15972.75,15970.75,15972.5,15972.5,91
2023-12-04 01:34:00-05:00,15972.25,15972.75,15970.25,15970.5,15970.5,92
2023-12-04 01:36:00-05:00,15970.25,15973.5,15968.5,15973.5,15973.5,158
2023-12-04 01:38:00-05:00,15973.5,15975.0,15973.0,15973.75,15973.75,149
2023-12-04 01:40:00-05:00,15974.0,15974.75,15973.75,15974.0,15974.0,68
2023-12-04 01:42:00-05:00,15974.25,15974.25,15970.0,15971.0,15971.0,205
2023-12-04 01:44:00-05:00,15970.75,15971.25,15969.25,15971.25,15971.25,64
2023-12-04 01:46:00-05:00,15970.75,15971.75,15969.5,15971.25,15971.25,53
2023-12-04 01:48:00-05:00,15971.25,15972.25,15970.75,15971.0,15971.0,92
2023-12-04 01:50:00-05:00,15971.0,15972.5,15970.0,15971.75,15971.75,73
2023-12-04 01:52:00-05:00,15972.25,15972.25,15971.25,15971.5,15971.5,20
2023-12-04 01:54:00-05:00,15971.25,15971.5,15970.5,15971.25,15971.25,45
2023-12-04 01:56:00-05:00,15970.75,15971.0,15964.25,15965.25,15965.25,429
2023-12-04 01:58:00-05:00,15965.25,15969.75,15965.25,15967.25,15967.25,207
2023-12-04 02:00:00-05:00,15968.0,15975.75,15968.0,15975.0,15975.0,455
2023-12-04 02:02:00-05:00,15974.5,15975.25,15973.0,15974.0,15974.0,123
2023-12-04 02:04:00-05:00,15973.5,15973.5,15967.25,15968.5,15968.5,188
2023-12-04 02:06:00-05:00,15969.0,15970.0,15967.5,15967.5,15967.5,76
2023-12-04 02:08:00-05:00,15968.25,15968.25,15965.5,15966.75,15966.75,182
2023-12-04 02:10:00-05:00,15966.5,15967.75,15963.75,15965.0,15965.0,275
2023-12-04 02:12:00-05:00,15965.0,15968.25,15965.0,15967.25,15967.25,98
2023-12-04 02:14:00-05:00,15967.0,15967.75,15965.25,15965.25,15965.25,53
2023-12-04 02:16:00-05:00,15965.75,15968.0,15965.5,15966.5,15966.5,209
2023-12-04 02:18:00-05:00,15966.0,15967.5,15964.5,15965.25,15965.25,140
2023-12-04 02:20:00-05:00,15965.25,15966.25,15964.0,15965.0,15965.0,142
2023-12-04 02:22:00-05:00,15965.0,15968.5,15964.75,15966.5,15966.5,114
2023-12-04 02:24:00-05:00,15966.5,15967.25,15965.25,15967.0,15967.0,54
2023-12-04 02:26:00-05:00,15967.0,15969.25,15966.5,15968.75,15968.75,93
2023-12-04 02:28:00-05:00,15968.5,15968.5,15965.25,15965.75,15965.75,160
2023-12-04 02:30:00-05:00,15966.0,15967.5,15964.75,15966.75,15966.75,106
2023-12-04 02:32:00-05:00,15967.0,15967.0,15964.5,15965.0,15965.0,114
2023-12-04 02:34:00-05:00,15964.75,15964.75,15962.0,15964.25,15964.25,115
2023-12-04 02:36:00-05:00,15964.0,15964.25,15962.25,15963.75,15963.75,66
2023-12-04 02:38:00-05:00,15963.25,15963.75,15962.25,15963.0,15963.0,56
2023-12-04 02:40:00-05:00,15962.75,15963.0,15958.0,15959.75,15959.75,335
2023-12-04 02:42:00-05:00,15959.25,15959.5,15955.5,15957.25,15957.25,263
2023-12-04 02:44:00-05:00,15957.5,15962.5,15957.25,15962.5,15962.5,168
2023-12-04 02:46:00-05:00,15962.25,15965.25,15962.0,15964.0,15964.0,156
2023-12-04 02:48:00-05:00,15963.5,15964.25,15960.75,15962.75,15962.75,139
2023-12-04 02:50:00-05:00,15963.5,15965.0,15963.0,15963.0,15963.0,111
2023-12-04 02:52:00-05:00,15963.25,15963.5,15957.0,15957.5,15957.5,161
2023-12-04 02:54:00-05:00,15957.75,15958.75,15953.25,15953.5,15953.5,373
2023-12-04 02:56:00-05:00,15953.25,15954.5,15952.5,15953.0,15953.0,177
2023-12-04 02:58:00-05:00,15952.25,15953.0,15948.0,15950.5,15950.5,432
2023-12-04 03:00:00-05:00,15950.25,15955.75,15949.5,15951.5,15951.5,772
2023-12-04 03:02:00-05:00,15951.5,15953.25,15947.5,15951.25,15951.25,480
2023-12-04 03:04:00-05:00,15951.75,15953.0,15948.0,15948.75,15948.75,228
2023-12-04 03:06:00-05:00,15948.5,15952.5,15947.0,15948.0,15948.0,345
2023-12-04 03:08:00-05:00,15947.5,15951.75,15946.25,15950.75,15950.75,221
2023-12-04 03:10:00-05:00,15950.5,15951.5,15943.5,15950.25,15950.25,459
2023-12-04 03:12:00-05:00,15950.25,15952.5,15948.0,15952.0,15952.0,228
2023-12-04 03:14:00-05:00,15951.5,15956.25,15950.25,15952.25,15952.25,394
2023-12-04 03:16:00-05:00,15952.5,15955.0,15950.5,15953.75,15953.75,243
2023-12-04 03:18:00-05:00,15954.0,15955.0,15952.0,15953.0,15953.0,210
2023-12-04 03:20:00-05:00,15953.25,15959.25,15952.5,15958.25,15958.25,435
2023-12-04 03:22:00-05:00,15958.25,15961.5,15957.25,15959.75,15959.75,237
2023-12-04 03:24:00-05:00,15959.25,15965.75,15959.25,15965.75,15965.75,263
2023-12-04 03:26:00-05:00,15965.5,15971.0,15964.75,15970.5,15970.5,417
2023-12-04 03:28:00-05:00,15970.5,15973.75,15969.25,15973.5,15973.5,450
2023-12-04 03:30:00-05:00,15973.5,15976.25,15973.5,15976.0,15976.0,199
2023-12-04 03:40:00-05:00,15986.7998046875,15991.0,15985.0,15987.75,15987.75,3694
2023-12-04 03:42:00-05:00,15988.25,15991.0,15987.75,15988.5,15988.5,201
2023-12-04 03:44:00-05:00,15988.5,15990.75,15987.75,15989.25,15989.25,259
2023-12-04 03:46:00-05:00,15988.5,15994.75,15986.5,15993.0,15993.0,515
2023-12-04 03:48:00-05:00,15993.25,16000.5,15993.0,15999.75,15999.75,583
2023-12-04 03:50:00-05:00,15999.5,16003.5,15992.5,15993.25,15993.25,719
2023-12-04 03:52:00-05:00,15993.25,15993.25,15989.25,15990.5,15990.5,300
2023-12-04 03:54:00-05:00,15991.0,15992.25,15987.75,15988.75,15988.75,336
2023-12-04 03:56:00-05:00,15989.0,15990.75,15987.75,15989.75,15989.75,237
2023-12-04 03:58:00-05:00,15989.75,15990.75,15986.5,15987.0,15987.0,218
2023-12-04 04:00:00-05:00,15987.5,15991.5,15986.5,15988.0,15988.0,386
2023-12-04 04:02:00-05:00,15988.5,15992.25,15985.0,15991.75,15991.75,482
2023-12-04 04:04:00-05:00,15992.25,15992.75,15983.25,15984.25,15984.25,446
2023-12-04 04:06:00-05:00,15984.25,15984.5,15978.75,15980.5,15980.5,575
2023-12-04 04:08:00-05:00,15980.25,15980.25,15971.75,15972.25,15972.25,575
2023-12-04 04:10:00-05:00,15972.0,15974.25,15966.0,15966.75,15966.75,511
2023-12-04 04:12:00-05:00,15967.0,15974.75,15965.75,15968.75,15968.75,589
2023-12-04 04:14:00-05:00,15968.25,15970.0,15967.0,15968.75,15968.75,199
2023-12-04 04:16:00-05:00,15969.25,15971.0,15965.75,15970.75,15970.75,297
2023-12-04 04:18:00-05:00,15970.75,15973.25,15969.75,15973.0,15973.0,287
2023-12-04 04:20:00-05:00,15973.25,15973.5,15966.0,15966.5,15966.5,289
2023-12-04 04:22:00-05:00,15966.25,15967.75,15964.0,15967.5,15967.5,223
2023-12-04 04:24:00-05:00,15967.5,15970.0,15965.0,15969.25,15969.25,237
2023-12-04 04:26:00-05:00,15969.5,15973.5,15968.5,15972.0,15972.0,259
2023-12-04 04:28:00-05:00,15972.0,15972.5,15968.5,15970.75,15970.75,159
2023-12-04 04:30:00-05:00,15971.5,15971.75,15967.75,15969.5,15969.5,196
2023-12-04 04:32:00-05:00,15970.0,15973.25,15967.0,15973.0,15973.0,188
2023-12-04 04:34:00-05:00,15973.25,15973.25,15962.75,15964.25,15964.25,516
2023-12-04 04:36:00-05:00,15964.25,15968.0,15960.5,15960.5,15960.5,373
2023-12-04 04:38:00-05:00,15961.0,15963.5,15957.5,15962.75,15962.75,487
